2026-05-14 14:18:54,436 | INFO | SpawnProcess-2 | lstm_run5 | assigned_gpu=5 | seed=1238
2026-05-14 14:18:55,475 | INFO | SpawnProcess-2 | lstm_run5 | trainable_params=7510 | epochs=300
2026-05-14 14:19:05,165 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 001 | train_loss=252.4881 | train_acc=0.2760 | test_loss=36.0486 | test_acc=0.4312
2026-05-14 14:19:14,512 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 002 | train_loss=175.0930 | train_acc=0.6193 | test_loss=24.3079 | test_acc=0.5823
2026-05-14 14:19:24,315 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 003 | train_loss=121.2046 | train_acc=0.7559 | test_loss=17.3011 | test_acc=0.7206
2026-05-14 14:19:34,199 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 004 | train_loss=90.5150 | train_acc=0.8296 | test_loss=13.2866 | test_acc=0.7517
2026-05-14 14:19:44,169 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 005 | train_loss=70.6443 | train_acc=0.8673 | test_loss=10.4579 | test_acc=0.7995
2026-05-14 14:19:54,384 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 006 | train_loss=57.6646 | train_acc=0.8889 | test_loss=8.8759 | test_acc=0.8122
2026-05-14 14:20:04,454 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 007 | train_loss=48.6458 | train_acc=0.9025 | test_loss=7.5631 | test_acc=0.8699
2026-05-14 14:20:14,052 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 008 | train_loss=41.7868 | train_acc=0.9157 | test_loss=6.5955 | test_acc=0.8864
2026-05-14 14:20:24,194 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 009 | train_loss=37.4375 | train_acc=0.9228 | test_loss=6.3850 | test_acc=0.9000
2026-05-14 14:20:34,409 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 010 | train_loss=33.7169 | train_acc=0.9305 | test_loss=5.4711 | test_acc=0.9116
2026-05-14 14:20:44,354 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 011 | train_loss=30.6578 | train_acc=0.9348 | test_loss=5.0108 | test_acc=0.9105
2026-05-14 14:20:54,723 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 012 | train_loss=28.4365 | train_acc=0.9392 | test_loss=4.6430 | test_acc=0.9243
2026-05-14 14:21:05,012 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 013 | train_loss=26.3950 | train_acc=0.9429 | test_loss=4.2514 | test_acc=0.9144
2026-05-14 14:21:15,018 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 014 | train_loss=24.4774 | train_acc=0.9471 | test_loss=4.2862 | test_acc=0.9031
2026-05-14 14:21:24,938 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 015 | train_loss=23.4001 | train_acc=0.9496 | test_loss=3.9680 | test_acc=0.9280
2026-05-14 14:21:34,385 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 016 | train_loss=21.9563 | train_acc=0.9523 | test_loss=3.7230 | test_acc=0.9182
2026-05-14 14:21:44,320 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 017 | train_loss=21.1419 | train_acc=0.9540 | test_loss=3.6115 | test_acc=0.9221
2026-05-14 14:21:54,397 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 018 | train_loss=20.2336 | train_acc=0.9560 | test_loss=3.3850 | test_acc=0.9349
2026-05-14 14:22:04,528 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 019 | train_loss=19.0048 | train_acc=0.9588 | test_loss=3.4122 | test_acc=0.9342
2026-05-14 14:22:14,530 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 020 | train_loss=18.6245 | train_acc=0.9595 | test_loss=3.2432 | test_acc=0.9317
2026-05-14 14:22:24,363 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 021 | train_loss=17.5196 | train_acc=0.9623 | test_loss=3.0971 | test_acc=0.9429
2026-05-14 14:22:33,776 | INFO | SpawnProcess-2 | lstm_run5 | Epoch 022 | train_loss=17.4625 | train_acc=0.9622 | test_loss=3.1598 | test_acc=0.9443
