2026-05-14 14:08:32,683 | INFO | SpawnProcess-1 | lstm_run2 | assigned_gpu=1 | seed=1235
2026-05-14 14:08:35,014 | INFO | SpawnProcess-1 | lstm_run2 | trainable_params=7510 | epochs=300
2026-05-14 14:08:45,471 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 001 | train_loss=251.0001 | train_acc=0.2619 | test_loss=34.3457 | test_acc=0.4581
2026-05-14 14:08:56,114 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 002 | train_loss=164.1413 | train_acc=0.6443 | test_loss=22.6380 | test_acc=0.6490
2026-05-14 14:09:06,594 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 003 | train_loss=112.2763 | train_acc=0.7747 | test_loss=15.9938 | test_acc=0.7141
2026-05-14 14:09:16,711 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 004 | train_loss=83.3576 | train_acc=0.8305 | test_loss=12.6704 | test_acc=0.7540
2026-05-14 14:09:27,053 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 005 | train_loss=66.5966 | train_acc=0.8629 | test_loss=10.2094 | test_acc=0.7960
2026-05-14 14:09:37,338 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 006 | train_loss=56.2316 | train_acc=0.8821 | test_loss=8.6353 | test_acc=0.8369
2026-05-14 14:09:47,424 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 007 | train_loss=48.3065 | train_acc=0.8978 | test_loss=7.4761 | test_acc=0.8590
2026-05-14 14:09:57,638 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 008 | train_loss=42.3240 | train_acc=0.9094 | test_loss=6.6589 | test_acc=0.8649
2026-05-14 14:10:07,360 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 009 | train_loss=36.8831 | train_acc=0.9213 | test_loss=5.9717 | test_acc=0.8942
2026-05-14 14:10:17,091 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 010 | train_loss=33.3485 | train_acc=0.9288 | test_loss=5.7064 | test_acc=0.8872
2026-05-14 14:10:26,595 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 011 | train_loss=29.9877 | train_acc=0.9351 | test_loss=4.8108 | test_acc=0.9099
2026-05-14 14:10:36,774 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 012 | train_loss=27.2409 | train_acc=0.9416 | test_loss=4.5351 | test_acc=0.9095
2026-05-14 14:10:46,821 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 013 | train_loss=25.4038 | train_acc=0.9449 | test_loss=4.2526 | test_acc=0.9110
2026-05-14 14:10:57,501 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 014 | train_loss=23.6385 | train_acc=0.9486 | test_loss=3.8756 | test_acc=0.9201
2026-05-14 14:11:07,899 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 015 | train_loss=21.7427 | train_acc=0.9531 | test_loss=3.7130 | test_acc=0.9422
2026-05-14 14:11:18,045 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 016 | train_loss=20.5561 | train_acc=0.9553 | test_loss=3.7488 | test_acc=0.9272
2026-05-14 14:11:28,182 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 017 | train_loss=19.7458 | train_acc=0.9567 | test_loss=3.3243 | test_acc=0.9313
2026-05-14 14:11:38,697 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 018 | train_loss=18.4766 | train_acc=0.9592 | test_loss=3.2009 | test_acc=0.9460
2026-05-14 14:11:48,453 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 019 | train_loss=18.0494 | train_acc=0.9598 | test_loss=3.2139 | test_acc=0.9196
2026-05-14 14:11:58,639 | INFO | SpawnProcess-1 | lstm_run2 | Epoch 020 | train_loss=17.0857 | train_acc=0.9618 | test_loss=2.9256 | test_acc=0.9226
