2026-05-14 14:12:53,114 | INFO | SpawnProcess-5 | lstm_run3 | assigned_gpu=2 | seed=1236
2026-05-14 14:12:53,507 | INFO | SpawnProcess-5 | lstm_run3 | trainable_params=7510 | epochs=300
2026-05-14 14:13:02,531 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 001 | train_loss=248.8049 | train_acc=0.2694 | test_loss=34.6855 | test_acc=0.4386
2026-05-14 14:13:12,100 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 002 | train_loss=171.3994 | train_acc=0.5883 | test_loss=24.6959 | test_acc=0.5434
2026-05-14 14:13:21,659 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 003 | train_loss=128.9427 | train_acc=0.6978 | test_loss=19.2186 | test_acc=0.6750
2026-05-14 14:13:31,076 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 004 | train_loss=101.3848 | train_acc=0.7756 | test_loss=15.1238 | test_acc=0.7661
2026-05-14 14:13:40,963 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 005 | train_loss=80.4972 | train_acc=0.8355 | test_loss=12.0376 | test_acc=0.8256
2026-05-14 14:13:50,925 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 006 | train_loss=65.7024 | train_acc=0.8700 | test_loss=9.7908 | test_acc=0.8541
2026-05-14 14:14:00,455 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 007 | train_loss=54.2305 | train_acc=0.8952 | test_loss=8.1754 | test_acc=0.8812
2026-05-14 14:14:10,236 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 008 | train_loss=45.5025 | train_acc=0.9134 | test_loss=6.8630 | test_acc=0.8837
2026-05-14 14:14:19,629 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 009 | train_loss=38.5717 | train_acc=0.9241 | test_loss=5.9476 | test_acc=0.9080
2026-05-14 14:14:29,607 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 010 | train_loss=33.9505 | train_acc=0.9327 | test_loss=5.5139 | test_acc=0.8997
2026-05-14 14:14:39,533 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 011 | train_loss=29.7792 | train_acc=0.9399 | test_loss=5.0242 | test_acc=0.9183
2026-05-14 14:14:49,451 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 012 | train_loss=27.9243 | train_acc=0.9419 | test_loss=4.4689 | test_acc=0.9079
2026-05-14 14:14:59,019 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 013 | train_loss=25.2569 | train_acc=0.9479 | test_loss=4.3396 | test_acc=0.9181
2026-05-14 14:15:08,538 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 014 | train_loss=23.5195 | train_acc=0.9507 | test_loss=3.9544 | test_acc=0.9269
2026-05-14 14:15:18,091 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 015 | train_loss=21.6300 | train_acc=0.9554 | test_loss=3.6515 | test_acc=0.9365
2026-05-14 14:15:27,182 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 016 | train_loss=20.7171 | train_acc=0.9555 | test_loss=3.5265 | test_acc=0.9295
2026-05-14 14:15:35,833 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 017 | train_loss=19.7998 | train_acc=0.9577 | test_loss=3.4434 | test_acc=0.9429
2026-05-14 14:15:44,723 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 018 | train_loss=18.4396 | train_acc=0.9605 | test_loss=3.2739 | test_acc=0.9434
2026-05-14 14:15:53,535 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 019 | train_loss=18.2951 | train_acc=0.9605 | test_loss=3.2315 | test_acc=0.9275
2026-05-14 14:16:02,523 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 020 | train_loss=17.7029 | train_acc=0.9612 | test_loss=3.2161 | test_acc=0.9402
2026-05-14 14:16:12,197 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 021 | train_loss=16.3587 | train_acc=0.9647 | test_loss=3.0731 | test_acc=0.9493
2026-05-14 14:16:22,020 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 022 | train_loss=15.7799 | train_acc=0.9656 | test_loss=3.0070 | test_acc=0.9460
2026-05-14 14:16:31,689 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 023 | train_loss=15.4243 | train_acc=0.9667 | test_loss=2.8595 | test_acc=0.9525
2026-05-14 14:16:41,255 | INFO | SpawnProcess-5 | lstm_run3 | Epoch 024 | train_loss=14.9295 | train_acc=0.9671 | test_loss=2.7846 | test_acc=0.9462
