2026-05-14 14:14:21,464 | INFO | SpawnProcess-4 | lstm_run4 | assigned_gpu=3 | seed=1237
2026-05-14 14:14:21,621 | INFO | SpawnProcess-4 | lstm_run4 | trainable_params=7510 | epochs=300
2026-05-14 14:14:33,842 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 001 | train_loss=251.7146 | train_acc=0.2949 | test_loss=34.6884 | test_acc=0.4557
2026-05-14 14:14:43,745 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 002 | train_loss=158.8222 | train_acc=0.6844 | test_loss=20.8066 | test_acc=0.6701
2026-05-14 14:14:53,729 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 003 | train_loss=103.3929 | train_acc=0.8034 | test_loss=14.4520 | test_acc=0.8034
2026-05-14 14:15:03,183 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 004 | train_loss=74.7857 | train_acc=0.8582 | test_loss=11.1296 | test_acc=0.8426
2026-05-14 14:15:12,938 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 005 | train_loss=58.2212 | train_acc=0.8864 | test_loss=8.8179 | test_acc=0.8734
2026-05-14 14:15:22,605 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 006 | train_loss=48.8876 | train_acc=0.9011 | test_loss=7.6318 | test_acc=0.8888
2026-05-14 14:15:32,422 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 007 | train_loss=42.0001 | train_acc=0.9123 | test_loss=6.8142 | test_acc=0.8787
2026-05-14 14:15:41,048 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 008 | train_loss=37.5684 | train_acc=0.9203 | test_loss=5.9429 | test_acc=0.8839
2026-05-14 14:15:49,990 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 009 | train_loss=33.7771 | train_acc=0.9274 | test_loss=5.5560 | test_acc=0.8994
2026-05-14 14:15:59,186 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 010 | train_loss=31.2969 | train_acc=0.9322 | test_loss=5.1414 | test_acc=0.9158
2026-05-14 14:16:08,523 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 011 | train_loss=28.8402 | train_acc=0.9369 | test_loss=4.9619 | test_acc=0.9303
2026-05-14 14:16:18,474 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 012 | train_loss=27.0675 | train_acc=0.9400 | test_loss=4.4974 | test_acc=0.9222
2026-05-14 14:16:27,598 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 013 | train_loss=25.4977 | train_acc=0.9434 | test_loss=4.2834 | test_acc=0.9258
2026-05-14 14:16:36,361 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 014 | train_loss=23.6822 | train_acc=0.9468 | test_loss=3.8998 | test_acc=0.9236
2026-05-14 14:16:45,422 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 015 | train_loss=22.7136 | train_acc=0.9491 | test_loss=4.0553 | test_acc=0.9045
2026-05-14 14:16:54,883 | INFO | SpawnProcess-4 | lstm_run4 | Epoch 016 | train_loss=21.7907 | train_acc=0.9516 | test_loss=3.7471 | test_acc=0.9315
