2026-05-21 13:23:35,466 | INFO | SpawnProcess-2 | snn_synaptic_run5 | assigned_gpu=0 | seed=1238
2026-05-21 13:23:35,522 | INFO | SpawnProcess-2 | snn_synaptic_run5 | trainable_params=7354 | total_params=7354 | epochs=300 | amp=False | fast_math=True | num_workers=4
2026-05-21 13:24:21,938 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 001 | train_loss=236.4661 | train_acc=0.3542 | test_loss=34.0781 | test_acc=0.4665
2026-05-21 13:24:25,244 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 002 | train_loss=178.9566 | train_acc=0.5394 | test_loss=26.9685 | test_acc=0.5917
2026-05-21 13:24:28,513 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 003 | train_loss=148.8493 | train_acc=0.6041 | test_loss=23.1967 | test_acc=0.6544
2026-05-21 13:24:31,784 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 004 | train_loss=130.1620 | train_acc=0.6469 | test_loss=20.3204 | test_acc=0.6748
2026-05-21 13:24:35,061 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 005 | train_loss=116.1949 | train_acc=0.6746 | test_loss=18.8700 | test_acc=0.6726
2026-05-21 13:24:38,315 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 006 | train_loss=107.9098 | train_acc=0.7020 | test_loss=16.9530 | test_acc=0.7387
2026-05-21 13:24:41,604 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 007 | train_loss=100.0728 | train_acc=0.7264 | test_loss=16.0313 | test_acc=0.7338
2026-05-21 13:24:44,887 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 008 | train_loss=94.1665 | train_acc=0.7440 | test_loss=15.1175 | test_acc=0.7442
2026-05-21 13:24:48,167 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 009 | train_loss=86.6665 | train_acc=0.7639 | test_loss=14.1395 | test_acc=0.7736
2026-05-21 13:24:51,423 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 010 | train_loss=82.6192 | train_acc=0.7735 | test_loss=13.2672 | test_acc=0.7858
2026-05-21 13:24:54,676 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 011 | train_loss=80.4978 | train_acc=0.7779 | test_loss=13.4175 | test_acc=0.7763
2026-05-21 13:24:57,925 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 012 | train_loss=76.3286 | train_acc=0.7905 | test_loss=12.3922 | test_acc=0.8035
2026-05-21 13:25:01,175 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 013 | train_loss=74.2894 | train_acc=0.7941 | test_loss=12.1202 | test_acc=0.8060
2026-05-21 13:25:04,441 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 014 | train_loss=70.5460 | train_acc=0.8065 | test_loss=11.4078 | test_acc=0.8193
2026-05-21 13:25:07,690 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 015 | train_loss=68.9040 | train_acc=0.8105 | test_loss=11.2221 | test_acc=0.8133
2026-05-21 13:25:10,943 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 016 | train_loss=67.9726 | train_acc=0.8133 | test_loss=11.3553 | test_acc=0.8213
2026-05-21 13:25:14,198 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 017 | train_loss=64.8604 | train_acc=0.8223 | test_loss=10.7336 | test_acc=0.8178
2026-05-21 13:25:17,451 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 018 | train_loss=63.7679 | train_acc=0.8246 | test_loss=10.6084 | test_acc=0.8290
2026-05-21 13:25:20,699 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 019 | train_loss=60.7650 | train_acc=0.8339 | test_loss=9.6641 | test_acc=0.8466
2026-05-21 13:25:23,950 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 020 | train_loss=57.9821 | train_acc=0.8425 | test_loss=9.5637 | test_acc=0.8439
2026-05-21 13:25:27,195 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 021 | train_loss=57.8953 | train_acc=0.8441 | test_loss=10.0596 | test_acc=0.8155
2026-05-21 13:25:30,452 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 022 | train_loss=54.9039 | train_acc=0.8531 | test_loss=9.0714 | test_acc=0.8508
2026-05-21 13:25:33,763 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 023 | train_loss=53.2512 | train_acc=0.8567 | test_loss=9.1234 | test_acc=0.8502
2026-05-21 13:25:37,062 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 024 | train_loss=51.8643 | train_acc=0.8611 | test_loss=8.6295 | test_acc=0.8564
2026-05-21 13:25:40,372 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 025 | train_loss=52.4013 | train_acc=0.8587 | test_loss=8.4786 | test_acc=0.8598
2026-05-21 13:25:43,675 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 026 | train_loss=51.3154 | train_acc=0.8616 | test_loss=8.9449 | test_acc=0.8552
2026-05-21 13:25:46,975 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 027 | train_loss=49.7983 | train_acc=0.8678 | test_loss=8.8120 | test_acc=0.8575
2026-05-21 13:25:50,293 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 028 | train_loss=47.3960 | train_acc=0.8744 | test_loss=8.2811 | test_acc=0.8693
2026-05-21 13:25:53,606 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 029 | train_loss=47.9096 | train_acc=0.8727 | test_loss=8.0634 | test_acc=0.8646
2026-05-21 13:25:56,896 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 030 | train_loss=46.5625 | train_acc=0.8761 | test_loss=7.7414 | test_acc=0.8743
2026-05-21 13:26:00,159 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 031 | train_loss=46.1600 | train_acc=0.8776 | test_loss=8.0750 | test_acc=0.8582
2026-05-21 13:26:03,409 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 032 | train_loss=46.1629 | train_acc=0.8775 | test_loss=7.8941 | test_acc=0.8735
2026-05-21 13:26:06,669 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 033 | train_loss=44.8514 | train_acc=0.8810 | test_loss=7.7620 | test_acc=0.8856
2026-05-21 13:26:09,927 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 034 | train_loss=44.6981 | train_acc=0.8829 | test_loss=7.7412 | test_acc=0.8793
2026-05-21 13:26:13,177 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 035 | train_loss=42.7745 | train_acc=0.8877 | test_loss=7.2740 | test_acc=0.8875
2026-05-21 13:26:16,434 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 036 | train_loss=44.2247 | train_acc=0.8828 | test_loss=7.1522 | test_acc=0.8840
2026-05-21 13:26:19,705 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 037 | train_loss=42.0107 | train_acc=0.8890 | test_loss=7.3821 | test_acc=0.8814
2026-05-21 13:26:22,962 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 038 | train_loss=42.5431 | train_acc=0.8890 | test_loss=7.0683 | test_acc=0.8900
2026-05-21 13:26:26,217 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 039 | train_loss=41.9403 | train_acc=0.8901 | test_loss=7.5695 | test_acc=0.8769
2026-05-21 13:26:29,471 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 040 | train_loss=40.8077 | train_acc=0.8924 | test_loss=7.1479 | test_acc=0.8906
2026-05-21 13:26:32,827 | INFO | SpawnProcess-2 | snn_synaptic_run5 | Epoch 041 | train_loss=40.5494 | train_acc=0.8943 | test_loss=6.7644 | test_acc=0.8869
