2026-05-15 17:26:26,986 | INFO | SpawnProcess-3 | stage2_run4 | assigned_gpu=5 | seed=1237 | stage1_ckpt=runs/l_mnist_gfr_per_seed_20260515_100137/gfr_lmnist_stage1_run4.pt
2026-05-15 17:26:27,269 | INFO | SpawnProcess-3 | stage2_run4 | trainable_params=7434 | epochs=300
2026-05-15 17:26:49,947 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 001 | train_loss=237.9817 | train_acc=0.4284 | test_loss=34.3866 | test_acc=0.5432
2026-05-15 17:27:14,874 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 002 | train_loss=190.7666 | train_acc=0.6270 | test_loss=30.5647 | test_acc=0.5873
2026-05-15 17:27:38,438 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 003 | train_loss=174.6535 | train_acc=0.7008 | test_loss=28.6062 | test_acc=0.6190
2026-05-15 17:28:01,977 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 004 | train_loss=162.2026 | train_acc=0.7745 | test_loss=26.7038 | test_acc=0.6978
2026-05-15 17:28:26,206 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 005 | train_loss=153.8645 | train_acc=0.8128 | test_loss=25.6787 | test_acc=0.7550
2026-05-15 17:28:52,189 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 006 | train_loss=146.7248 | train_acc=0.8438 | test_loss=24.1245 | test_acc=0.8278
2026-05-15 17:29:15,663 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 007 | train_loss=141.1800 | train_acc=0.8680 | test_loss=23.4567 | test_acc=0.8648
2026-05-15 17:29:38,874 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 008 | train_loss=137.0080 | train_acc=0.8826 | test_loss=22.9982 | test_acc=0.8505
2026-05-15 17:30:03,663 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 009 | train_loss=133.6271 | train_acc=0.8918 | test_loss=22.2573 | test_acc=0.8468
2026-05-15 17:30:29,350 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 010 | train_loss=130.9423 | train_acc=0.8980 | test_loss=21.8481 | test_acc=0.8941
2026-05-15 17:30:54,685 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 011 | train_loss=128.3252 | train_acc=0.9057 | test_loss=21.4337 | test_acc=0.9016
2026-05-15 17:31:18,954 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 012 | train_loss=126.5037 | train_acc=0.9094 | test_loss=21.1456 | test_acc=0.9136
2026-05-15 17:31:40,063 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 013 | train_loss=124.6816 | train_acc=0.9137 | test_loss=20.7779 | test_acc=0.9131
2026-05-15 17:32:02,778 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 014 | train_loss=123.4558 | train_acc=0.9153 | test_loss=20.8146 | test_acc=0.9072
2026-05-15 17:32:25,173 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 015 | train_loss=122.5830 | train_acc=0.9174 | test_loss=20.5518 | test_acc=0.9158
2026-05-15 17:32:48,938 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 016 | train_loss=121.6350 | train_acc=0.9195 | test_loss=20.4362 | test_acc=0.9184
2026-05-15 17:33:13,161 | INFO | SpawnProcess-3 | stage2_run4 | Epoch 017 | train_loss=120.9024 | train_acc=0.9212 | test_loss=20.5660 | test_acc=0.9094
