model,run_idx,epoch,train_loss,train_acc,test_loss,test_acc
stage2,1,54,105.11418133974075,0.93685,18.08998715877533,0.925
stage2,1,55,104.40975344181061,0.9391833333333334,18.173782408237457,0.9231
stage2,1,56,105.26335781812668,0.9351833333333334,17.991726279258728,0.9278
stage2,1,57,104.77016776800156,0.9371666666666667,17.933159112930298,0.9292
stage2,1,58,104.8321545124054,0.9366333333333333,17.829016149044037,0.931
stage2,1,59,104.13858890533447,0.9385333333333333,17.99489027261734,0.9245
stage2,1,60,105.1899146437645,0.9332166666666667,17.77365553379059,0.9322
stage2,1,61,104.50114911794662,0.9368,17.54571884870529,0.9364
stage2,1,62,103.67778265476227,0.9389,17.903446555137634,0.9231
stage2,1,63,104.40398281812668,0.9365166666666667,17.567159831523895,0.9362
stage2,1,64,103.47184354066849,0.9393,17.602093398571014,0.9328
stage2,1,65,103.28382396697998,0.9394166666666667,17.53277885913849,0.9342
stage2,1,66,103.3738979101181,0.9372833333333334,17.57786101102829,0.9309
stage2,1,67,102.81816214323044,0.9394833333333333,18.23651683330536,0.917
stage2,1,68,102.8437215089798,0.9381333333333334,18.017557680606842,0.9217
stage2,1,69,103.74091202020645,0.9347,17.358362913131714,0.9365
stage2,1,70,102.4839471578598,0.93995,17.399757385253906,0.9347
stage2,1,71,102.2171379327774,0.9394166666666667,17.3116295337677,0.9373
stage2,1,72,102.15784418582916,0.9387333333333333,17.32370352745056,0.9347
stage2,1,73,101.22348237037659,0.9433666666666667,17.43550181388855,0.9338
stage2,1,74,102.00199449062347,0.9395,17.072930693626404,0.9416
stage2,1,75,101.72115015983582,0.9402666666666667,17.137344181537628,0.941
stage2,1,76,102.88929116725922,0.9347,17.377403259277344,0.934
stage2,1,77,101.3632920384407,0.94115,17.139597415924072,0.9412
stage2,1,78,101.24343729019165,0.9420833333333334,17.357348322868347,0.9328
stage2,1,79,101.4918931722641,0.94095,17.438010275363922,0.9292
stage2,1,80,101.52606225013733,0.9397666666666666,17.78815668821335,0.9214
stage2,1,81,100.6367506980896,0.9440333333333333,17.29881113767624,0.9355
stage2,1,82,100.94579887390137,0.9420166666666666,16.9812970161438,0.9406
stage2,1,83,101.05412137508392,0.9412,17.54597771167755,0.9259
stage2,1,84,101.17723649740219,0.9404333333333333,17.076758205890656,0.9401
stage2,1,85,101.5038058757782,0.9391666666666667,17.17037582397461,0.9383
stage2,1,86,101.28837448358536,0.93975,17.283562779426575,0.9352
stage2,1,87,101.0305215716362,0.9399833333333333,17.091877281665802,0.9373
stage2,1,88,101.30393475294113,0.93935,18.753344297409058,0.8931
stage2,1,89,102.18061697483063,0.9355666666666667,17.651749312877655,0.9197
stage2,1,90,101.2375328540802,0.9390166666666667,16.892948746681213,0.944
stage2,1,91,101.1027050614357,0.939,17.627989053726196,0.9242
stage2,1,92,100.62294834852219,0.9402833333333334,16.983779728412628,0.94
stage2,1,93,99.72051739692688,0.944,17.15263444185257,0.9339
stage2,1,94,100.09101015329361,0.9425666666666667,17.378481030464172,0.9303
stage2,1,95,101.15761309862137,0.93815,17.150822341442108,0.9328
stage2,1,96,100.4377653002739,0.9407333333333333,17.52903014421463,0.9226
stage2,1,97,99.17874109745026,0.9460666666666666,16.80925351381302,0.9415
stage2,1,98,99.91558104753494,0.9430833333333334,17.19610959291458,0.936
stage2,1,99,99.54216891527176,0.9440666666666667,16.944016873836517,0.9373
stage2,1,100,99.69883930683136,0.9434666666666667,17.32529240846634,0.9279
stage2,1,101,99.51623260974884,0.9438166666666666,16.9184929728508,0.9384
stage2,1,102,99.1613587141037,0.9458,16.907627165317535,0.9395
stage2,1,103,99.42899227142334,0.9448,17.80670988559723,0.913
stage2,1,104,99.20052522420883,0.9449166666666666,16.777543425559998,0.9425
stage2,1,105,98.87648075819016,0.9461833333333334,16.70601326227188,0.9451
stage2,1,106,98.92612540721893,0.9455666666666667,16.893616318702698,0.9395
stage2,1,107,99.72550064325333,0.9418833333333333,17.10650008916855,0.9355
stage2,1,108,100.26741987466812,0.9397833333333333,17.440465927124023,0.9243
stage2,1,109,99.65328484773636,0.9418666666666666,16.84802532196045,0.9427
stage2,1,110,98.85787588357925,0.94555,16.6710467338562,0.9468
stage2,1,111,98.29906159639359,0.9478166666666666,16.75134575366974,0.9442
stage2,1,112,98.63151359558105,0.9461166666666667,16.548292815685272,0.9495
stage2,1,113,98.48062193393707,0.94715,16.748676776885986,0.9415
stage2,1,114,98.7464509010315,0.9450833333333334,16.799966990947723,0.9395
stage2,1,115,99.06068277359009,0.9439,16.879193663597107,0.9386
stage2,1,116,99.17017084360123,0.9435333333333333,16.690408647060394,0.9453
stage2,1,117,98.78631383180618,0.9450333333333333,17.067138671875,0.9385
stage2,1,118,98.16470992565155,0.9475,16.708949744701385,0.9429
stage2,1,119,98.59187334775925,0.9455666666666667,16.99028569459915,0.9347
stage2,1,120,97.59556049108505,0.9494833333333333,16.954807817935944,0.9369
stage2,1,121,98.93709963560104,0.9446,17.66806846857071,0.9198
stage2,1,122,98.74907737970352,0.9448333333333333,17.03072041273117,0.938
stage2,1,123,97.93820303678513,0.9483333333333334,16.74592113494873,0.9412
stage2,1,124,98.37944620847702,0.9464166666666667,16.9500412940979,0.9364
stage2,1,125,98.79814511537552,0.9444,16.657900273799896,0.9458
stage2,1,126,98.55222743749619,0.9449,17.3286349773407,0.9269
stage2,1,127,99.44355005025864,0.94105,16.753886699676514,0.9404
stage2,1,128,98.89163213968277,0.9436833333333333,17.14859813451767,0.9319
stage2,1,129,98.57758235931396,0.9445666666666667,16.834505915641785,0.9417
stage2,1,130,97.4834395647049,0.9487666666666666,16.79524177312851,0.9405
stage2,1,131,97.9073116183281,0.9464833333333333,16.47408151626587,0.9456
stage2,1,132,97.52152621746063,0.9486166666666667,16.819996535778046,0.9395
stage2,1,133,97.43265038728714,0.9488833333333333,16.613630771636963,0.943
stage2,1,134,97.87934809923172,0.94675,17.084394872188568,0.9343
stage2,1,135,98.12160032987595,0.9457,16.56557273864746,0.9438
stage2,1,136,97.6747254729271,0.9471333333333334,16.584035277366638,0.9439
stage2,1,137,98.70268267393112,0.9428,16.74576586484909,0.9424
stage2,1,138,98.74146604537964,0.9421666666666667,16.625709414482117,0.9427
stage2,1,139,98.30175542831421,0.9449166666666666,16.832824766635895,0.9383
stage2,1,140,97.5659008026123,0.9471166666666667,17.050282180309296,0.9361
stage2,1,141,99.20779722929001,0.9405,16.702922523021698,0.9406
stage2,1,142,98.17084884643555,0.9443166666666667,16.71118950843811,0.9399
stage2,1,143,97.25883334875107,0.9480666666666666,17.215203285217285,0.9276
stage2,1,144,97.18775629997253,0.94875,16.8338041305542,0.9368
stage2,1,145,96.80780559778214,0.9492833333333334,16.401138365268707,0.9475
stage2,1,146,96.91877698898315,0.9489833333333333,17.03302550315857,0.9335
stage2,1,147,97.26581567525864,0.9480333333333333,16.42188584804535,0.9478
stage2,1,148,97.85499465465546,0.94505,16.676608622074127,0.942
stage2,1,149,97.41158705949783,0.9474333333333333,17.341135263442993,0.926
stage2,1,150,97.91149216890335,0.9449,16.719342589378357,0.9396
stage2,1,151,97.60484117269516,0.9465833333333333,16.82854723930359,0.9367
stage2,1,152,96.48671835660934,0.9512166666666667,17.867187321186066,0.9131
stage2,1,153,97.27755188941956,0.9468166666666666,16.94046574831009,0.9345
stage2,1,154,98.12114208936691,0.9437,16.717690408229828,0.9398
stage2,1,155,97.3949134349823,0.9469333333333333,16.679158568382263,0.9387
stage2,1,156,97.3407951593399,0.9466166666666667,16.579966187477112,0.9447
stage2,1,157,97.49447059631348,0.9458,16.34356653690338,0.9496
stage2,1,158,95.94270986318588,0.95245,16.35879695415497,0.9494
stage2,1,159,96.81813877820969,0.9489,16.710458874702454,0.9376
stage2,1,160,96.79843366146088,0.9485333333333333,17.00095295906067,0.9337
stage2,1,161,97.01664221286774,0.9477833333333333,16.483764469623566,0.9454
stage2,1,162,97.2841973900795,0.9461166666666667,16.557042062282562,0.9425
stage2,1,163,97.15258991718292,0.9459166666666666,16.51549381017685,0.9451
stage2,1,164,96.52357918024063,0.9486833333333333,16.55431419610977,0.9419
stage2,1,165,96.82140254974365,0.9475666666666667,17.409058570861816,0.9191
stage2,1,166,96.23772501945496,0.9491333333333334,16.713346540927887,0.9351
stage2,1,167,95.96368670463562,0.9499333333333333,16.296582400798798,0.9466
stage2,1,168,96.56444174051285,0.9473,16.30821418762207,0.9459
stage2,1,169,96.26817083358765,0.9486333333333333,16.42484724521637,0.9431
stage2,1,170,96.24798285961151,0.9482666666666667,17.298301577568054,0.9232
stage2,1,171,97.26818352937698,0.94485,16.647798538208008,0.9384
stage2,1,172,96.32425540685654,0.94815,16.33381164073944,0.9438
stage2,1,173,95.43426805734634,0.9518,16.530509412288666,0.9431
stage2,1,174,96.59594357013702,0.9467666666666666,16.454551696777344,0.9396
stage2,1,175,95.0550531744957,0.9529,16.748491048812866,0.9368
stage2,1,176,95.39507204294205,0.9515666666666667,16.60520350933075,0.9402
stage2,1,177,97.08926743268967,0.9444166666666667,16.84274470806122,0.9318
stage2,1,178,95.78004294633865,0.9498166666666666,16.240407049655914,0.948
stage2,1,179,95.85191744565964,0.94895,16.341482877731323,0.9451
stage2,1,180,96.32467180490494,0.94735,16.51796019077301,0.9424
stage2,1,181,96.04368591308594,0.94885,17.004720747470856,0.9279
stage2,1,182,96.10535424947739,0.9489333333333333,16.42887634038925,0.9445
stage2,1,183,95.39154833555222,0.9510333333333333,16.279401242733,0.9471
stage2,1,184,95.4066464304924,0.9511333333333334,16.363846242427826,0.946
stage2,1,185,95.36315876245499,0.9506333333333333,16.49557602405548,0.9437
stage2,1,186,96.64921051263809,0.9465666666666667,16.658470451831818,0.9387
stage2,1,187,96.44024699926376,0.9470833333333334,17.061274230480194,0.9261
stage2,1,188,96.68987035751343,0.945,16.139265656471252,0.9504
stage2,1,189,97.40030258893967,0.9427833333333333,17.06652921438217,0.924
stage2,1,190,96.4136683344841,0.9467666666666666,16.32415062189102,0.9445
stage2,1,191,96.65259754657745,0.9458666666666666,16.59346979856491,0.9383
stage2,1,192,95.79991090297699,0.9481833333333334,16.21422702074051,0.9483
stage2,1,193,96.27450811862946,0.9468,16.85247105360031,0.9333
stage2,1,194,96.16429096460342,0.9476,16.390257596969604,0.9421
stage2,1,195,95.87611484527588,0.9489166666666666,16.645581603050232,0.9356
stage2,1,196,97.39876508712769,0.9425833333333333,16.442956924438477,0.9439
stage2,1,197,95.75247818231583,0.9495,16.190414905548096,0.9494
stage2,1,198,95.68372946977615,0.9488,16.16991126537323,0.9474
stage2,1,199,94.82749688625336,0.9521,15.976703941822052,0.9553
stage2,1,200,94.52687281370163,0.9541,16.392461717128754,0.9423
stage2,1,201,94.86841630935669,0.9528166666666666,16.191905677318573,0.9478
stage2,1,202,95.5942531824112,0.9493833333333334,16.947109282016754,0.9287
stage2,1,203,95.64455717802048,0.9489833333333333,16.133269667625427,0.9482
stage2,1,204,94.47946459054947,0.9535,16.164869904518127,0.9503
stage2,1,205,97.20556688308716,0.9427333333333333,16.227169811725616,0.9439
stage2,1,206,96.79521971940994,0.9439166666666666,16.073683619499207,0.9508
stage2,1,207,95.48194909095764,0.9493833333333334,16.381886780261993,0.943
stage2,1,208,96.16693043708801,0.9455333333333333,16.55893850326538,0.9416
stage2,1,209,95.60303997993469,0.9481,16.05295020341873,0.9512
stage2,1,210,94.5991080403328,0.9516333333333333,16.525024950504303,0.9375
stage2,1,211,94.9913769364357,0.95035,16.596589744091034,0.9359
stage2,1,212,95.11522674560547,0.9492166666666667,16.18381977081299,0.9482
stage2,1,213,95.53515672683716,0.9473666666666667,16.12088644504547,0.9475
stage2,1,214,96.94494557380676,0.9417,16.227170407772064,0.9451
stage2,1,215,95.53498446941376,0.9484666666666667,16.117054283618927,0.9494
stage2,1,216,94.76339948177338,0.9513166666666667,15.888829708099365,0.9561
stage2,1,217,95.28257089853287,0.9489833333333333,16.536500811576843,0.9399
stage2,1,218,94.91599076986313,0.95,15.977462947368622,0.9548
stage2,1,219,94.54021060466766,0.9521333333333334,16.60503315925598,0.9368
stage2,1,220,94.55314487218857,0.9516666666666667,16.044423818588257,0.9515
stage2,1,221,94.99955463409424,0.9495833333333333,16.069710910320282,0.9489
stage2,1,222,95.24112141132355,0.9491666666666667,17.006255984306335,0.9255
stage2,1,223,94.48943489789963,0.95205,16.314739167690277,0.9454
stage2,1,224,94.59758973121643,0.95235,15.944127857685089,0.953
stage2,1,225,94.77758705615997,0.95085,16.27022922039032,0.9454
stage2,1,226,94.67564940452576,0.9508666666666666,15.88651591539383,0.953
stage2,1,227,93.4112901687622,0.9566,15.81755417585373,0.955
stage2,1,228,94.30413168668747,0.9525333333333333,16.35102641582489,0.942
stage2,1,229,94.13846170902252,0.9534833333333333,16.04859846830368,0.949
stage2,1,230,95.07085210084915,0.9489333333333333,16.062163174152374,0.9488
stage2,1,231,94.6054202914238,0.9509666666666666,16.602288722991943,0.936
stage2,1,232,94.99996775388718,0.94955,16.001116156578064,0.9506
stage2,1,233,94.3976137638092,0.9516333333333333,15.971001327037811,0.9499
stage2,1,234,94.65401738882065,0.9504666666666667,16.406013131141663,0.9433
stage2,1,235,95.43885219097137,0.9470166666666666,15.992017209529877,0.9516
stage2,1,236,95.15924274921417,0.9492,16.359995484352112,0.9414
stage2,1,237,95.59640002250671,0.9475666666666667,16.20371049642563,0.9461
stage2,1,238,94.57690435647964,0.9509666666666666,16.406813383102417,0.9381
stage2,1,239,94.93004357814789,0.9496333333333333,16.080393373966217,0.9493
stage2,1,240,94.24988031387329,0.9523666666666667,15.863130450248718,0.9541
stage2,1,241,94.6559745669365,0.9509166666666666,16.530090987682343,0.9371
stage2,1,242,95.36559909582138,0.9488,16.514163553714752,0.9376
stage2,1,243,95.56283271312714,0.94735,15.764544308185577,0.9562
stage2,1,244,95.54524278640747,0.94705,15.826099395751953,0.9556
stage2,1,245,94.21199780702591,0.9527666666666667,15.858315169811249,0.9546
stage2,1,246,94.46876108646393,0.9517666666666666,16.322650849819183,0.9434
stage2,1,247,94.13538640737534,0.9527166666666667,16.014433681964874,0.949
stage2,1,248,94.89906930923462,0.9499333333333333,16.060720562934875,0.9506
stage2,1,249,96.4562793970108,0.9428833333333333,16.591896414756775,0.9377
stage2,1,250,94.76071780920029,0.9499833333333333,16.187225222587585,0.9456
stage2,1,251,94.71309226751328,0.95025,16.107635617256165,0.9478
stage2,1,252,94.68885618448257,0.9504,16.009122371673584,0.9496
stage2,1,253,94.027070581913,0.9531833333333334,16.059618592262268,0.9481
stage2,1,254,94.60343605279922,0.95055,16.38123768568039,0.9417
stage2,1,255,94.42577332258224,0.9513666666666667,16.554976165294647,0.9371
stage2,1,256,94.06354254484177,0.9523,16.289002001285553,0.9431
stage2,1,257,93.61049181222916,0.95425,16.366095662117004,0.9417
stage2,1,258,94.88977801799774,0.9500833333333333,16.31767511367798,0.9396
stage2,1,259,95.4647666811943,0.9461833333333334,16.108750820159912,0.9477
stage2,1,260,94.4311518073082,0.9513333333333334,15.878965079784393,0.952
stage2,1,261,94.7128718495369,0.9500166666666666,16.29035484790802,0.9414
stage2,1,262,96.28051006793976,0.9440833333333334,15.946373641490936,0.9521
stage2,1,263,93.7985759973526,0.9538166666666666,15.996583759784698,0.9474
stage2,1,264,93.2444885969162,0.95565,15.708941340446472,0.958
stage2,1,265,94.3279499411583,0.9513166666666667,16.662264943122864,0.9311
stage2,1,266,93.61174029111862,0.9537333333333333,15.894159197807312,0.952
stage2,1,267,94.74709045886993,0.9498666666666666,16.796624779701233,0.9342
stage2,1,268,95.19450217485428,0.948,16.29248034954071,0.9417
stage2,1,269,94.86617666482925,0.9490166666666666,16.068511843681335,0.9449
stage2,1,270,93.21934044361115,0.95515,15.877816677093506,0.9527
stage2,1,271,93.01931482553482,0.9565166666666667,16.107054591178894,0.9483
stage2,1,272,93.97488641738892,0.9529,15.838050901889801,0.9534
stage2,1,273,94.99571698904037,0.9492333333333334,16.25608777999878,0.9459
stage2,1,274,94.85407322645187,0.9492,16.314517378807068,0.9414
stage2,1,275,94.3878231048584,0.9510166666666666,16.289884090423584,0.9425
stage2,1,276,94.54286640882492,0.9507833333333333,16.514150738716125,0.9374
stage2,1,277,94.72899305820465,0.9492166666666667,16.461668491363525,0.9355
stage2,1,278,95.78894072771072,0.9455333333333333,16.144474387168884,0.9436
stage2,1,279,93.75631082057953,0.9536666666666667,16.459322810173035,0.9382
stage2,1,280,94.06944507360458,0.9518166666666666,15.989143550395966,0.95
stage2,1,281,93.5274401307106,0.9540666666666666,16.041765451431274,0.9488
stage2,1,282,94.09607994556427,0.9516333333333333,16.548814237117767,0.9336
stage2,1,283,93.80115813016891,0.9527,15.744235455989838,0.9545
stage2,1,284,94.78618603944778,0.9487333333333333,15.701411068439484,0.9565
stage2,1,285,93.59055149555206,0.9535833333333333,16.05231410264969,0.9478
stage2,1,286,93.80059975385666,0.9524333333333334,16.3945871591568,0.9404
stage2,1,287,93.2159606218338,0.9543,15.925179362297058,0.9514
stage2,1,288,94.04607319831848,0.9515,15.99647343158722,0.9497
stage2,1,289,93.85899072885513,0.9515166666666667,16.218038082122803,0.942
stage2,1,290,92.98154753446579,0.9553666666666667,16.182611167430878,0.9451
stage2,1,291,95.49420982599258,0.9453166666666667,16.2942755818367,0.9406
stage2,1,292,93.9708069562912,0.9512833333333334,15.91628110408783,0.9496
stage2,1,293,93.64280098676682,0.9523,15.95047265291214,0.9486
stage2,1,294,93.02029955387115,0.9548833333333333,15.87171083688736,0.9531
stage2,1,295,92.97856110334396,0.9554166666666667,15.952583909034729,0.95
stage2,1,296,93.26007616519928,0.9534833333333333,16.084821939468384,0.9471
stage2,1,297,93.97896194458008,0.95105,15.83912843465805,0.9515
stage2,1,298,93.34043192863464,0.9535833333333333,16.033993005752563,0.9474
stage2,1,299,92.91686201095581,0.9554833333333334,16.409434378147125,0.9356
stage2,1,300,93.26811450719833,0.954,16.362605214118958,0.9377
stage2,2,1,241.3993135690689,0.3277833333333333,36.97464716434479,0.3868
stage2,2,2,203.34851264953613,0.5370666666666667,32.482197999954224,0.5368
stage2,2,3,183.66442716121674,0.6058,29.557793378829956,0.6331
stage2,2,4,170.6123650074005,0.6671,28.57320213317871,0.6783
stage2,2,5,161.75496351718903,0.7225166666666667,26.456215500831604,0.718
stage2,2,6,153.96108102798462,0.7659666666666667,25.42838454246521,0.7268
stage2,2,7,148.27773904800415,0.7969666666666667,25.036412715911865,0.742
stage2,2,8,144.50386428833008,0.8178,24.10943627357483,0.7448
stage2,2,9,141.68743181228638,0.8334166666666667,23.592564582824707,0.7701
stage2,2,10,138.55778217315674,0.8534666666666667,23.157354474067688,0.8007
stage2,2,11,135.18435406684875,0.87315,22.636425971984863,0.7974
stage2,2,12,133.28395867347717,0.8807833333333334,22.429646730422974,0.7993
stage2,2,13,132.39065539836884,0.8805166666666666,22.2389395236969,0.8022
stage2,2,14,128.96936643123627,0.8954833333333333,21.846413373947144,0.8157
stage2,2,15,127.50063920021057,0.8986666666666666,21.516819775104523,0.8475
stage2,2,16,126.8689626455307,0.8988833333333334,21.033961296081543,0.8556
stage2,2,17,124.40932810306549,0.90645,20.61705195903778,0.8575
stage2,2,18,122.19822007417679,0.9108666666666667,20.519245386123657,0.867
stage2,2,19,122.11856949329376,0.907,20.886179983615875,0.8238
stage2,2,20,121.35712397098541,0.9082,20.152100265026093,0.8764
stage2,2,21,119.3782474398613,0.91535,20.14818811416626,0.8723
stage2,2,22,119.39049595594406,0.91265,19.959241807460785,0.8541
stage2,2,23,118.76189583539963,0.9141833333333333,20.086679577827454,0.8707
stage2,2,24,117.92581683397293,0.9171333333333334,19.667197227478027,0.8907
stage2,2,25,116.87837487459183,0.92055,19.682982742786407,0.872
stage2,2,26,116.65619784593582,0.9205833333333333,19.591199040412903,0.9083
stage2,2,27,115.7603572010994,0.9232666666666667,19.351840257644653,0.9034
stage2,2,28,114.66377729177475,0.9279,19.398348689079285,0.8951
stage2,2,29,114.62942463159561,0.9267833333333333,19.50327080488205,0.9137
stage2,2,30,114.07824456691742,0.9286666666666666,19.34104061126709,0.8984
stage2,2,31,114.59357553720474,0.9244833333333333,19.2742320895195,0.9017
stage2,2,32,113.77113848924637,0.9281333333333334,19.25722575187683,0.9184
stage2,2,33,114.15023362636566,0.92565,19.1316077709198,0.9261
stage2,2,34,112.9010688662529,0.9312666666666667,19.59795045852661,0.9166
stage2,2,35,113.43083292245865,0.92835,18.989780008792877,0.9163
stage2,2,36,112.53462713956833,0.9317333333333333,18.83887767791748,0.9305
stage2,2,37,111.82845026254654,0.93445,19.08163160085678,0.8958
stage2,2,38,111.65126311779022,0.9336333333333333,18.79045969247818,0.9284
stage2,2,39,112.55149400234222,0.9294666666666667,18.979605972766876,0.8956
stage2,2,40,110.90311074256897,0.9371166666666667,18.935603320598602,0.9287
stage2,2,41,111.12899482250214,0.93455,18.67044711112976,0.9118
stage2,2,42,110.03646874427795,0.9385166666666667,18.60362833738327,0.9335
stage2,2,43,109.74518698453903,0.9393833333333333,18.64720869064331,0.9244
stage2,2,44,110.30446130037308,0.9361166666666667,19.137173116207123,0.8745
stage2,2,45,110.98875254392624,0.9333333333333333,18.626171231269836,0.8981
stage2,2,46,109.87614494562149,0.93815,18.85001891851425,0.8939
stage2,2,47,109.28001284599304,0.9402833333333334,18.62530916929245,0.9165
stage2,2,48,109.36912274360657,0.9374166666666667,18.890532970428467,0.9175
stage2,2,49,109.5235726237297,0.9362,18.390450298786163,0.8914
stage2,2,50,109.22835266590118,0.9372,18.42597860097885,0.9337
stage2,2,51,108.75055378675461,0.9393833333333333,18.43398952484131,0.9328
stage2,2,52,108.028644323349,0.94165,18.775018274784088,0.9105
stage2,2,53,108.66841161251068,0.9377833333333333,18.4332337975502,0.9215
stage2,2,54,108.03536283969879,0.9401,18.316337287425995,0.9333
stage2,2,55,107.25527828931808,0.9438166666666666,18.622729182243347,0.9246
stage2,2,56,107.25555968284607,0.9430833333333334,18.70643013715744,0.889
stage2,2,57,107.77663993835449,0.9395666666666667,18.32101035118103,0.9399
stage2,2,58,107.27995091676712,0.9421666666666667,18.57962393760681,0.9207
stage2,2,59,106.81314140558243,0.9431333333333334,18.08857136964798,0.9108
stage2,2,60,106.75447988510132,0.9431833333333334,17.98533296585083,0.9396
stage2,2,61,106.21551859378815,0.9448666666666666,17.95793741941452,0.9412
stage2,2,62,105.6192158460617,0.9453666666666667,17.763990938663483,0.9382
stage2,2,63,106.77430015802383,0.9396166666666667,18.05120837688446,0.936
stage2,2,64,105.40291273593903,0.9455666666666667,17.92229413986206,0.936
stage2,2,65,106.00821107625961,0.9430666666666667,17.941551566123962,0.9421
stage2,2,66,105.96560961008072,0.9426333333333333,17.899100065231323,0.9372
stage2,2,67,105.10913038253784,0.9456166666666667,17.597202718257904,0.9418
stage2,2,68,105.07512599229813,0.94505,18.037014305591583,0.9204
stage2,2,69,104.21370393037796,0.9483666666666667,17.940775334835052,0.9296
stage2,2,70,104.83482640981674,0.9460333333333333,18.502051413059235,0.9139
stage2,2,71,105.27319085597992,0.94305,17.705437004566193,0.9451
stage2,2,72,104.06345278024673,0.9483666666666667,17.567358016967773,0.9406
stage2,2,73,104.7802123427391,0.9451666666666667,18.223959267139435,0.9259
stage2,2,74,105.0183562040329,0.9441833333333334,17.627640068531036,0.9429
stage2,2,75,104.85125917196274,0.9441333333333334,17.93513375520706,0.9392
stage2,2,76,104.70406490564346,0.9454833333333333,17.78545570373535,0.9395
stage2,2,77,104.96582907438278,0.9441833333333334,17.673243761062622,0.9348
stage2,2,78,104.58318650722504,0.9456333333333333,17.688932716846466,0.9186
stage2,2,79,104.3447635769844,0.9466166666666667,17.493253648281097,0.9472
stage2,2,80,104.04935443401337,0.9479333333333333,18.078019082546234,0.9343
stage2,2,81,105.02117329835892,0.9433166666666667,18.650795698165894,0.907
