model,epoch,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std
stage2,1,239.9996638059616,2.369486645480301,35.50458288192749,0.9001922456997784
stage2,2,194.92899477481842,5.049539395460927,31.33815379142761,0.6189406690762641
stage2,3,176.36728038787842,4.913125249685098,28.65881383419037,0.6507728462358304
stage2,4,164.665318608284,4.175669435291049,27.224555706977846,0.802444897044054
stage2,5,156.56794340610503,3.895347578104973,25.9384006023407,0.49126236940450174
stage2,6,150.2816061735153,3.3641934103589035,24.928558826446533,0.44887510275063774
stage2,7,145.00667259693145,3.3348777517668866,24.221035885810853,0.6951636387094757
stage2,8,141.2469055891037,3.544076043741472,23.519802355766295,0.648479596803697
stage2,9,138.10040073394777,3.9224918278042744,23.222946524620056,0.6982301719793532
stage2,10,135.37859032154083,3.7795821966952015,22.732110059261323,0.5129161528525382
stage2,11,132.96630735397338,3.587093451273562,22.42491211891174,0.6431468611411498
stage2,12,130.97727053165437,3.38212659142737,22.072423577308655,0.5375297655168204
stage2,13,129.5559727191925,3.399977628756388,21.758706092834473,0.5584881327735525
stage2,14,127.31883988380432,3.398303147262878,21.633594036102295,0.9264544097369071
stage2,15,126.2023087143898,3.461376414808136,21.187171173095702,0.4824621358744431
stage2,16,125.22668393850327,3.178387732053343,21.017785251140594,0.5042174347391823
stage2,17,123.545341360569,3.014857177367694,20.831952929496765,0.5820087108314014
stage2,18,122.56508092880249,2.963940592480624,21.029959332942962,0.6675618934416219
stage2,19,121.94767508506774,2.9178739871951795,20.779832363128662,0.2273312409940859
stage2,20,121.17807941436767,2.5850461554151027,20.411089956760406,0.40766684250320706
stage2,21,120.10258549451828,3.0859688209832172,20.355881524085998,0.4820495530056004
stage2,22,119.30895977020263,2.705018073245639,20.363050591945647,0.9085541348414609
stage2,23,118.86235425472259,2.9430160147396305,20.16252804994583,0.3469483994347538
stage2,24,118.05163379907609,2.73419659911422,20.12660883665085,0.7051960238105223
stage2,25,117.77883870601654,2.835620021217046,19.819807481765746,0.5532835377548149
stage2,26,116.94444082975387,2.5109200608715914,19.721775007247924,0.3417864161720522
stage2,27,116.18932307958603,2.498761323813053,19.826295924186706,0.3849576927430925
stage2,28,115.92352005243302,2.7956775372500458,19.67578476667404,0.4189718811118577
stage2,29,115.70885369777679,2.353238403923623,19.742841410636903,0.3866438029482563
stage2,30,115.14061825275421,2.5192799054249697,19.58386299610138,0.4251492509160143
stage2,31,115.01051300764084,2.5073052154166264,19.57680608034134,0.4834203560045978
stage2,32,114.34966557025909,2.9845348843067634,19.394697844982147,0.5101161129493308
stage2,33,113.99904317855835,2.7203445651652323,19.45432593822479,0.9020243381560317
stage2,34,113.90048176050186,2.866341941699335,19.587995946407318,0.5351583819511663
stage2,35,113.38566324710845,2.4543889133026813,19.268256545066833,0.49572458393736085
stage2,36,112.73333164453507,2.384958016322371,19.352684020996094,0.40437417374186446
stage2,37,112.69358577728272,2.966557840968719,19.043771195411683,0.5423261007014776
stage2,38,112.38882807493209,2.4145305514863757,19.173902773857115,0.5474143042562121
stage2,39,112.33134492635727,2.4007659553171417,19.152047300338744,0.528108144136249
stage2,40,111.99679176807403,2.60961171081309,18.899379432201385,0.4652678197704672
stage2,41,111.5851746916771,2.380249376372188,18.79667236804962,0.532265922888318
stage2,42,111.03253051042557,2.817175209388504,18.783403742313386,0.49347085303986143
stage2,43,111.02915201187133,2.712406116764161,18.969601738452912,0.5492902163906205
stage2,44,111.06741058826447,2.647758275165944,19.01762707233429,0.7270781704523251
stage2,45,111.2036075592041,3.211542360952933,18.800902724266052,0.5069327752994879
stage2,46,110.51108030080795,2.7647609057832114,18.848211646080017,0.4363116827411347
stage2,47,110.62935025691986,2.3690542153411958,18.80939359664917,0.40065099880896066
stage2,48,110.14668785333633,2.6588773838056645,18.845809435844423,0.5984544296428129
stage2,49,109.92868617773055,2.7588162177974973,18.621655237674712,0.5365692294530499
stage2,50,110.10034002065659,2.7997308001053574,18.79902254343033,0.4744816889178606
