2026-05-20 18:06:03,231 | INFO | SpawnProcess-1 | snn_synaptic_run3 | assigned_gpu=0 | seed=1236
2026-05-20 18:06:03,305 | INFO | SpawnProcess-1 | snn_synaptic_run3 | trainable_params=7354 | total_params=7354 | epochs=300 | amp=False | fast_math=True | num_workers=4
2026-05-20 18:06:36,544 | INFO | SpawnProcess-1 | snn_synaptic_run3 | Epoch 001 | train_loss=235.5162 | train_acc=0.3831 | test_loss=32.6386 | test_acc=0.5292
2026-05-20 18:06:39,823 | INFO | SpawnProcess-1 | snn_synaptic_run3 | Epoch 002 | train_loss=167.0213 | train_acc=0.5784 | test_loss=25.1240 | test_acc=0.6095
2026-05-20 18:06:43,314 | INFO | SpawnProcess-1 | snn_synaptic_run3 | Epoch 003 | train_loss=134.8201 | train_acc=0.6471 | test_loss=20.5480 | test_acc=0.7034
2026-05-20 18:06:46,620 | INFO | SpawnProcess-1 | snn_synaptic_run3 | Epoch 004 | train_loss=116.4074 | train_acc=0.6914 | test_loss=18.5229 | test_acc=0.7059
2026-05-20 18:06:50,084 | INFO | SpawnProcess-1 | snn_synaptic_run3 | Epoch 005 | train_loss=104.4162 | train_acc=0.7175 | test_loss=17.0460 | test_acc=0.7279
2026-05-20 18:06:53,485 | INFO | SpawnProcess-1 | snn_synaptic_run3 | Epoch 006 | train_loss=95.5616 | train_acc=0.7379 | test_loss=15.3176 | test_acc=0.7615
2026-05-20 18:06:56,795 | INFO | SpawnProcess-1 | snn_synaptic_run3 | Epoch 007 | train_loss=90.1163 | train_acc=0.7506 | test_loss=15.6091 | test_acc=0.7315
2026-05-20 18:07:00,312 | INFO | SpawnProcess-1 | snn_synaptic_run3 | Epoch 008 | train_loss=84.5227 | train_acc=0.7634 | test_loss=13.5946 | test_acc=0.7780
2026-05-20 18:07:03,833 | INFO | SpawnProcess-1 | snn_synaptic_run3 | Epoch 009 | train_loss=81.1140 | train_acc=0.7730 | test_loss=13.3986 | test_acc=0.7886
2026-05-20 18:07:07,074 | INFO | SpawnProcess-1 | snn_synaptic_run3 | Epoch 010 | train_loss=77.8238 | train_acc=0.7821 | test_loss=13.0306 | test_acc=0.7848
2026-05-20 18:07:10,887 | INFO | SpawnProcess-1 | snn_synaptic_run3 | Epoch 011 | train_loss=74.5459 | train_acc=0.7920 | test_loss=12.6054 | test_acc=0.7947
