2026-05-18 10:19:15,053 | INFO | SpawnProcess-2 | stage1_run1 | assigned_gpu=4 | seed=1234
2026-05-18 10:19:15,418 | INFO | SpawnProcess-2 | stage1_run1 | trainable_params=7355 | epochs=300
2026-05-18 10:19:42,667 | INFO | SpawnProcess-2 | stage1_run1 | Epoch 001 | train_loss=237.9590 | train_acc=0.2756 | test_loss=32.8944 | test_acc=0.1947
2026-05-18 10:20:06,214 | INFO | SpawnProcess-2 | stage1_run1 | Epoch 002 | train_loss=166.5772 | train_acc=0.5092 | test_loss=24.4644 | test_acc=0.2850
2026-05-18 10:20:25,769 | INFO | SpawnProcess-2 | stage1_run1 | Epoch 003 | train_loss=128.8198 | train_acc=0.6330 | test_loss=19.1540 | test_acc=0.3716
2026-05-18 10:20:49,508 | INFO | SpawnProcess-2 | stage1_run1 | Epoch 004 | train_loss=98.6762 | train_acc=0.7318 | test_loss=14.9239 | test_acc=0.4821
2026-05-18 10:21:11,142 | INFO | SpawnProcess-2 | stage1_run1 | Epoch 005 | train_loss=79.9513 | train_acc=0.7748 | test_loss=13.3340 | test_acc=0.4718
2026-05-18 10:21:33,262 | INFO | SpawnProcess-2 | stage1_run1 | Epoch 006 | train_loss=69.6964 | train_acc=0.7996 | test_loss=10.8166 | test_acc=0.5745
2026-05-18 10:22:00,166 | INFO | SpawnProcess-2 | stage1_run1 | Epoch 007 | train_loss=63.9143 | train_acc=0.8145 | test_loss=9.8923 | test_acc=0.6184
2026-05-18 10:22:26,101 | INFO | SpawnProcess-2 | stage1_run1 | Epoch 008 | train_loss=59.1396 | train_acc=0.8307 | test_loss=9.4365 | test_acc=0.5949
2026-05-18 10:22:53,247 | INFO | SpawnProcess-2 | stage1_run1 | Epoch 009 | train_loss=55.0346 | train_acc=0.8442 | test_loss=9.1365 | test_acc=0.6030
2026-05-18 10:23:18,304 | INFO | SpawnProcess-2 | stage1_run1 | Epoch 010 | train_loss=50.6600 | train_acc=0.8639 | test_loss=8.1045 | test_acc=0.6319
2026-05-18 10:23:39,281 | INFO | SpawnProcess-2 | stage1_run1 | Epoch 011 | train_loss=47.9275 | train_acc=0.8774 | test_loss=8.5500 | test_acc=0.6776
