target,split,group,I_A,I_B,diff,abs_diff,stratified,n_A,n_B
inhibitory_vs_excitatory,19,firing_rate_history_kernel,0.06559619307518005,0.04351676255464554,0.022079430520534515,0.022079430520534515,True,388,388
inhibitory_vs_excitatory,19,activation,0.06842846423387527,0.07511361688375473,-0.006685152649879456,0.006685152649879456,True,388,388
inhibitory_vs_excitatory,20,input_history_kernel,0.048947326838970184,0.05336857587099075,-0.004421249032020569,0.004421249032020569,True,388,388
inhibitory_vs_excitatory,20,firing_rate_history_kernel,0.04835260659456253,0.0532589852809906,-0.00490637868642807,0.00490637868642807,True,388,388
inhibitory_vs_excitatory,20,activation,0.0738668441772461,0.048993200063705444,0.02487364411354065,0.02487364411354065,True,388,388
inhibitory_vs_excitatory,21,input_history_kernel,0.042162809520959854,0.041928790509700775,0.00023401901125907898,0.00023401901125907898,True,388,388
inhibitory_vs_excitatory,21,firing_rate_history_kernel,0.0573478564620018,0.06329869478940964,-0.005950838327407837,0.005950838327407837,True,388,388
inhibitory_vs_excitatory,21,activation,0.06797157973051071,0.05272671580314636,0.01524486392736435,0.01524486392736435,True,388,388
inhibitory_vs_excitatory,22,input_history_kernel,0.04627222567796707,0.04662343114614487,-0.0003512054681777954,0.0003512054681777954,True,388,388
inhibitory_vs_excitatory,22,firing_rate_history_kernel,0.0545630156993866,0.05347215384244919,0.0010908618569374084,0.0010908618569374084,True,388,388
inhibitory_vs_excitatory,22,activation,0.06443938612937927,0.06641178578138351,-0.001972399652004242,0.001972399652004242,True,388,388
inhibitory_vs_excitatory,23,input_history_kernel,0.05090833455324173,0.0397101566195488,0.011198177933692932,0.011198177933692932,True,388,388
inhibitory_vs_excitatory,23,firing_rate_history_kernel,0.0523989275097847,0.0483860969543457,0.004012830555438995,0.004012830555438995,True,388,388
inhibitory_vs_excitatory,23,activation,0.0578472726047039,0.09841000288724899,-0.04056273028254509,0.04056273028254509,True,388,388
inhibitory_vs_excitatory,24,input_history_kernel,0.04484322667121887,0.03958719223737717,0.005256034433841705,0.005256034433841705,True,388,388
inhibitory_vs_excitatory,24,firing_rate_history_kernel,0.06164877116680145,0.05531855300068855,0.0063302181661129,0.0063302181661129,True,388,388
inhibitory_vs_excitatory,24,activation,0.04935465380549431,0.08025134354829788,-0.030896689742803574,0.030896689742803574,True,388,388
inhibitory_vs_excitatory,25,input_history_kernel,0.0320405438542366,0.05909498780965805,-0.027054443955421448,0.027054443955421448,True,388,388
inhibitory_vs_excitatory,25,firing_rate_history_kernel,0.06134581193327904,0.04244904965162277,0.018896762281656265,0.018896762281656265,True,388,388
inhibitory_vs_excitatory,25,activation,0.08430302888154984,0.06254921108484268,0.021753817796707153,0.021753817796707153,True,388,388
inhibitory_vs_excitatory,26,input_history_kernel,0.039181094616651535,0.0406184047460556,-0.001437310129404068,0.001437310129404068,True,388,388
inhibitory_vs_excitatory,26,firing_rate_history_kernel,0.048880644142627716,0.06302332878112793,-0.014142684638500214,0.014142684638500214,True,388,388
inhibitory_vs_excitatory,26,activation,0.09850200265645981,0.05695539712905884,0.04154660552740097,0.04154660552740097,True,388,388
inhibitory_vs_excitatory,27,input_history_kernel,0.05391128733754158,0.04457945376634598,0.009331833571195602,0.009331833571195602,True,388,388
inhibitory_vs_excitatory,27,firing_rate_history_kernel,0.04661834239959717,0.05904874950647354,-0.012430407106876373,0.012430407106876373,True,388,388
inhibitory_vs_excitatory,27,activation,0.0652543306350708,0.05699147656559944,0.00826285406947136,0.00826285406947136,True,388,388
inhibitory_vs_excitatory,28,input_history_kernel,0.04342268779873848,0.05588044226169586,-0.012457754462957382,0.012457754462957382,True,388,388
inhibitory_vs_excitatory,28,firing_rate_history_kernel,0.05246342718601227,0.037700530141592026,0.014762897044420242,0.014762897044420242,True,388,388
inhibitory_vs_excitatory,28,activation,0.07763702422380447,0.08378410339355469,-0.006147079169750214,0.006147079169750214,True,388,388
inhibitory_vs_excitatory,29,input_history_kernel,0.034054528921842575,0.046108536422252655,-0.01205400750041008,0.01205400750041008,True,388,388
inhibitory_vs_excitatory,29,firing_rate_history_kernel,0.05577660724520683,0.05909441411495209,-0.0033178068697452545,0.0033178068697452545,True,388,388
inhibitory_vs_excitatory,29,activation,0.09378359466791153,0.052792150527238846,0.040991444140672684,0.040991444140672684,True,388,388
inhibitory_vs_excitatory,30,input_history_kernel,0.053300876170396805,0.043322574347257614,0.00997830182313919,0.00997830182313919,True,388,388
inhibitory_vs_excitatory,30,firing_rate_history_kernel,0.044270455837249756,0.05417732149362564,-0.009906865656375885,0.009906865656375885,True,388,388
inhibitory_vs_excitatory,30,activation,0.07314308732748032,0.07333362102508545,-0.00019053369760513306,0.00019053369760513306,True,388,388
inhibitory_vs_excitatory,31,input_history_kernel,0.04360726475715637,0.031108275055885315,0.012498989701271057,0.012498989701271057,True,388,388
inhibitory_vs_excitatory,31,firing_rate_history_kernel,0.04593348875641823,0.06686855852603912,-0.020935069769620895,0.020935069769620895,True,388,388
inhibitory_vs_excitatory,31,activation,0.0945580005645752,0.07206178456544876,0.022496215999126434,0.022496215999126434,True,388,388
inhibitory_vs_excitatory,32,input_history_kernel,0.040570810437202454,0.04493929445743561,-0.004368484020233154,0.004368484020233154,True,388,388
inhibitory_vs_excitatory,32,firing_rate_history_kernel,0.04826711490750313,0.05075312405824661,-0.0024860091507434845,0.0024860091507434845,True,388,388
inhibitory_vs_excitatory,32,activation,0.09643220901489258,0.07815352827310562,0.018278680741786957,0.018278680741786957,True,388,388
inhibitory_vs_excitatory,33,input_history_kernel,0.0477282889187336,0.05537024885416031,-0.007641959935426712,0.007641959935426712,True,388,388
inhibitory_vs_excitatory,33,firing_rate_history_kernel,0.04764910042285919,0.042122356593608856,0.005526743829250336,0.005526743829250336,True,388,388
inhibitory_vs_excitatory,33,activation,0.07899359613656998,0.07335302978754044,0.005640566349029541,0.005640566349029541,True,388,388
inhibitory_vs_excitatory,34,input_history_kernel,0.04496938735246658,0.05237650126218796,-0.0074071139097213745,0.0074071139097213745,True,388,388
inhibitory_vs_excitatory,34,firing_rate_history_kernel,0.05991164222359657,0.03651043027639389,0.023401211947202682,0.023401211947202682,True,388,388
inhibitory_vs_excitatory,34,activation,0.053650617599487305,0.09630152583122253,-0.04265090823173523,0.04265090823173523,True,388,388
inhibitory_vs_excitatory,35,input_history_kernel,0.02739058807492256,0.03614730015397072,-0.008756712079048157,0.008756712079048157,True,388,388
inhibitory_vs_excitatory,35,firing_rate_history_kernel,0.07535393536090851,0.05121932178735733,0.024134613573551178,0.024134613573551178,True,388,388
inhibitory_vs_excitatory,35,activation,0.059347908943891525,0.10035567730665207,-0.041007768362760544,0.041007768362760544,True,388,388
inhibitory_vs_excitatory,36,input_history_kernel,0.04440506175160408,0.05887874588370323,-0.014473684132099152,0.014473684132099152,True,388,388
inhibitory_vs_excitatory,36,firing_rate_history_kernel,0.050231024622917175,0.04646845906972885,0.003762565553188324,0.003762565553188324,True,388,388
inhibitory_vs_excitatory,36,activation,0.08097047358751297,0.05240747705101967,0.0285629965364933,0.0285629965364933,True,388,388
inhibitory_vs_excitatory,37,input_history_kernel,0.03757341206073761,0.06313888728618622,-0.02556547522544861,0.02556547522544861,True,388,388
inhibitory_vs_excitatory,37,firing_rate_history_kernel,0.05004299432039261,0.03871258720755577,0.011330407112836838,0.011330407112836838,True,388,388
inhibitory_vs_excitatory,37,activation,0.09968958050012589,0.06172940135002136,0.03796017915010452,0.03796017915010452,True,388,388
inhibitory_vs_excitatory,38,input_history_kernel,0.041510917246341705,0.05182613432407379,-0.010315217077732086,0.010315217077732086,True,388,388
inhibitory_vs_excitatory,38,firing_rate_history_kernel,0.0561261847615242,0.05008428543806076,0.00604189932346344,0.00604189932346344,True,388,388
inhibitory_vs_excitatory,38,activation,0.07296773046255112,0.06157222017645836,0.011395510286092758,0.011395510286092758,True,388,388
inhibitory_vs_excitatory,39,input_history_kernel,0.039944395422935486,0.03830631449818611,0.0016380809247493744,0.0016380809247493744,True,388,388
inhibitory_vs_excitatory,39,firing_rate_history_kernel,0.05067974328994751,0.0643714964389801,-0.013691753149032593,0.013691753149032593,True,388,388
inhibitory_vs_excitatory,39,activation,0.091669000685215,0.059525858610868454,0.03214314207434654,0.03214314207434654,True,388,388
inhibitory_vs_excitatory,40,input_history_kernel,0.04180365055799484,0.04963887482881546,-0.007835224270820618,0.007835224270820618,True,388,388
inhibitory_vs_excitatory,40,firing_rate_history_kernel,0.05331570655107498,0.04343177750706673,0.009883929044008255,0.009883929044008255,True,388,388
inhibitory_vs_excitatory,40,activation,0.07968173176050186,0.08514494448900223,-0.005463212728500366,0.005463212728500366,True,388,388
inhibitory_vs_excitatory,41,input_history_kernel,0.03295862302184105,0.06300559639930725,-0.030046973377466202,0.030046973377466202,True,388,388
inhibitory_vs_excitatory,41,firing_rate_history_kernel,0.060357172042131424,0.034543752670288086,0.025813419371843338,0.025813419371843338,True,388,388
inhibitory_vs_excitatory,41,activation,0.08449121564626694,0.0732017531991005,0.011289462447166443,0.011289462447166443,True,388,388
inhibitory_vs_excitatory,42,input_history_kernel,0.04472306743264198,0.03760327771306038,0.007119789719581604,0.007119789719581604,True,388,388
inhibitory_vs_excitatory,42,firing_rate_history_kernel,0.050196174532175064,0.0600646547973156,-0.009868480265140533,0.009868480265140533,True,388,388
inhibitory_vs_excitatory,42,activation,0.08021533489227295,0.07288548350334167,0.007329851388931274,0.007329851388931274,True,388,388
inhibitory_vs_excitatory,43,input_history_kernel,0.05352899804711342,0.037052057683467865,0.016476940363645554,0.016476940363645554,True,388,388
inhibitory_vs_excitatory,43,firing_rate_history_kernel,0.048168763518333435,0.05191558599472046,-0.003746822476387024,0.003746822476387024,True,388,388
inhibitory_vs_excitatory,43,activation,0.06213931366801262,0.09608626365661621,-0.03394694998860359,0.03394694998860359,True,388,388
inhibitory_vs_excitatory,44,input_history_kernel,0.05654507875442505,0.04734573885798454,0.009199339896440506,0.009199339896440506,True,388,388
inhibitory_vs_excitatory,44,firing_rate_history_kernel,0.03886255621910095,0.05634628236293793,-0.017483726143836975,0.017483726143836975,True,388,388
inhibitory_vs_excitatory,44,activation,0.07891298085451126,0.05682125315070152,0.022091727703809738,0.022091727703809738,True,388,388
inhibitory_vs_excitatory,45,input_history_kernel,0.048734791576862335,0.04670415073633194,0.0020306408405303955,0.0020306408405303955,True,388,388
inhibitory_vs_excitatory,45,firing_rate_history_kernel,0.04565274715423584,0.051672156900167465,-0.006019409745931625,0.006019409745931625,True,388,388
inhibitory_vs_excitatory,45,activation,0.08163325488567352,0.07099650055170059,0.010636754333972931,0.010636754333972931,True,388,388
inhibitory_vs_excitatory,46,input_history_kernel,0.031191959977149963,0.04800108075141907,-0.016809120774269104,0.016809120774269104,True,388,388
inhibitory_vs_excitatory,46,firing_rate_history_kernel,0.06537061929702759,0.041766457259655,0.02360416203737259,0.02360416203737259,True,388,388
inhibitory_vs_excitatory,46,activation,0.07583312690258026,0.09395324438810349,-0.018120117485523224,0.018120117485523224,True,388,388
inhibitory_vs_excitatory,47,input_history_kernel,0.04770847409963608,0.03996924310922623,0.007739230990409851,0.007739230990409851,True,388,388
inhibitory_vs_excitatory,47,firing_rate_history_kernel,0.048421453684568405,0.053796976804733276,-0.005375523120164871,0.005375523120164871,True,388,388
inhibitory_vs_excitatory,47,activation,0.0769868865609169,0.08329009264707565,-0.0063032060861587524,0.0063032060861587524,True,388,388
inhibitory_vs_excitatory,48,input_history_kernel,0.04610709473490715,0.05847780406475067,-0.012370709329843521,0.012370709329843521,True,388,388
inhibitory_vs_excitatory,48,firing_rate_history_kernel,0.048621766269207,0.03367038071155548,0.01495138555765152,0.01495138555765152,True,388,388
inhibitory_vs_excitatory,48,activation,0.08072303235530853,0.08760484308004379,-0.00688181072473526,0.00688181072473526,True,388,388
inhibitory_vs_excitatory,49,input_history_kernel,0.039908695966005325,0.0533035583794117,-0.013394862413406372,0.013394862413406372,True,388,388
inhibitory_vs_excitatory,49,firing_rate_history_kernel,0.056401025503873825,0.04635242372751236,0.010048601776361465,0.010048601776361465,True,388,388
inhibitory_vs_excitatory,49,activation,0.07650741189718246,0.06758406013250351,0.008923351764678955,0.008923351764678955,True,388,388
inhibitory_vs_excitatory,50,input_history_kernel,0.05098515748977661,0.05402117222547531,-0.0030360147356987,0.0030360147356987,True,388,388
inhibitory_vs_excitatory,50,firing_rate_history_kernel,0.0485113188624382,0.04398046433925629,0.004530854523181915,0.004530854523181915,True,388,388
inhibitory_vs_excitatory,50,activation,0.0680094063282013,0.07199566066265106,-0.003986254334449768,0.003986254334449768,True,388,388
inhibitory_vs_excitatory,51,input_history_kernel,0.03858040273189545,0.0464482419192791,-0.007867839187383652,0.007867839187383652,True,388,388
inhibitory_vs_excitatory,51,firing_rate_history_kernel,0.06100485473871231,0.04718589782714844,0.013818956911563873,0.013818956911563873,True,388,388
inhibitory_vs_excitatory,51,activation,0.06777264922857285,0.08364229649305344,-0.01586964726448059,0.01586964726448059,True,388,388
inhibitory_vs_excitatory,52,input_history_kernel,0.054996561259031296,0.04095715656876564,0.014039404690265656,0.014039404690265656,True,388,388
inhibitory_vs_excitatory,52,firing_rate_history_kernel,0.047857776284217834,0.05346117913722992,-0.005603402853012085,0.005603402853012085,True,388,388
inhibitory_vs_excitatory,52,activation,0.05905510112643242,0.08155113458633423,-0.02249603345990181,0.02249603345990181,True,388,388
inhibitory_vs_excitatory,53,input_history_kernel,0.042809080332517624,0.027670565992593765,0.015138514339923859,0.015138514339923859,True,388,388
inhibitory_vs_excitatory,53,firing_rate_history_kernel,0.04728858172893524,0.07399477809667587,-0.02670619636774063,0.02670619636774063,True,388,388
inhibitory_vs_excitatory,53,activation,0.09307291358709335,0.062225744128227234,0.03084716945886612,0.03084716945886612,True,388,388
inhibitory_vs_excitatory,54,input_history_kernel,0.03725618124008179,0.04040458798408508,-0.003148406744003296,0.003148406744003296,True,388,388
inhibitory_vs_excitatory,54,firing_rate_history_kernel,0.05632912367582321,0.05850668251514435,-0.0021775588393211365,0.0021775588393211365,True,388,388
inhibitory_vs_excitatory,54,activation,0.08377251774072647,0.06956993043422699,0.014202587306499481,0.014202587306499481,True,388,388
inhibitory_vs_excitatory,55,input_history_kernel,0.043296221643686295,0.04313502460718155,0.00016119703650474548,0.00016119703650474548,True,388,388
inhibitory_vs_excitatory,55,firing_rate_history_kernel,0.05122607946395874,0.051295433193445206,-6.935372948646545e-05,6.935372948646545e-05,True,388,388
inhibitory_vs_excitatory,55,activation,0.08127385377883911,0.08151879906654358,-0.0002449452877044678,0.0002449452877044678,True,388,388
inhibitory_vs_excitatory,56,input_history_kernel,0.04590611159801483,0.04065404832363129,0.005252063274383545,0.005252063274383545,True,388,388
inhibitory_vs_excitatory,56,firing_rate_history_kernel,0.04026564210653305,0.06278635561466217,-0.02252071350812912,0.02252071350812912,True,388,388
inhibitory_vs_excitatory,56,activation,0.10354199260473251,0.05749225616455078,0.04604973644018173,0.04604973644018173,True,388,388
inhibitory_vs_excitatory,57,input_history_kernel,0.03374459594488144,0.048235222697257996,-0.014490626752376556,0.014490626752376556,True,388,388
inhibitory_vs_excitatory,57,firing_rate_history_kernel,0.06012702360749245,0.06121422350406647,-0.0010871998965740204,0.0010871998965740204,True,388,388
inhibitory_vs_excitatory,57,activation,0.08300899714231491,0.04146813973784447,0.041540857404470444,0.041540857404470444,True,388,388
inhibitory_vs_excitatory,58,input_history_kernel,0.043168339878320694,0.044291529804468155,-0.001123189926147461,0.001123189926147461,True,388,388
inhibitory_vs_excitatory,58,firing_rate_history_kernel,0.05531536787748337,0.05805114656686783,-0.0027357786893844604,0.0027357786893844604,True,388,388
inhibitory_vs_excitatory,58,activation,0.07071012258529663,0.06041952967643738,0.010290592908859253,0.010290592908859253,True,388,388
inhibitory_vs_excitatory,59,input_history_kernel,0.040191441774368286,0.03823555260896683,0.0019558891654014587,0.0019558891654014587,True,388,388
inhibitory_vs_excitatory,59,firing_rate_history_kernel,0.06096458435058594,0.05659974366426468,0.0043648406863212585,0.0043648406863212585,True,388,388
inhibitory_vs_excitatory,59,activation,0.06358390301465988,0.08043918758630753,-0.016855284571647644,0.016855284571647644,True,388,388
inhibitory_vs_excitatory,60,input_history_kernel,0.05043473839759827,0.04517390578985214,0.005260832607746124,0.005260832607746124,True,388,388
inhibitory_vs_excitatory,60,firing_rate_history_kernel,0.0578434057533741,0.042955804616212845,0.014887601137161255,0.014887601137161255,True,388,388
inhibitory_vs_excitatory,60,activation,0.044591620564460754,0.09832080453634262,-0.053729183971881866,0.053729183971881866,True,388,388
inhibitory_vs_excitatory,61,input_history_kernel,0.03457433730363846,0.05259893834590912,-0.01802460104227066,0.01802460104227066,True,388,388
inhibitory_vs_excitatory,61,firing_rate_history_kernel,0.06659193336963654,0.04273490980267525,0.02385702356696129,0.02385702356696129,True,388,388
inhibitory_vs_excitatory,61,activation,0.06355661153793335,0.07910975068807602,-0.01555313915014267,0.01555313915014267,True,388,388
inhibitory_vs_excitatory,62,input_history_kernel,0.052207913249731064,0.034932561218738556,0.017275352030992508,0.017275352030992508,True,388,388
inhibitory_vs_excitatory,62,firing_rate_history_kernel,0.0444231852889061,0.061991963535547256,-0.01756877824664116,0.01756877824664116,True,388,388
inhibitory_vs_excitatory,62,activation,0.0756504014134407,0.07486793398857117,0.0007824674248695374,0.0007824674248695374,True,388,388
inhibitory_vs_excitatory,63,input_history_kernel,0.041970156133174896,0.04531142860651016,-0.003341272473335266,0.003341272473335266,True,388,388
inhibitory_vs_excitatory,63,firing_rate_history_kernel,0.056616365909576416,0.04836723953485489,0.008249126374721527,0.008249126374721527,True,388,388
inhibitory_vs_excitatory,63,activation,0.07043594121932983,0.08352351188659668,-0.013087570667266846,0.013087570667266846,True,388,388
inhibitory_vs_excitatory,64,input_history_kernel,0.032689206302165985,0.030621124431490898,0.002068081870675087,0.002068081870675087,True,388,388
inhibitory_vs_excitatory,64,firing_rate_history_kernel,0.06637437641620636,0.06366760283708572,0.002706773579120636,0.002706773579120636,True,388,388
inhibitory_vs_excitatory,64,activation,0.06916382163763046,0.08189672976732254,-0.012732908129692078,0.012732908129692078,True,388,388
inhibitory_vs_excitatory,65,input_history_kernel,0.02796461433172226,0.05629682168364525,-0.02833220735192299,0.02833220735192299,True,388,388
inhibitory_vs_excitatory,65,firing_rate_history_kernel,0.06944353133440018,0.04178357869386673,0.027659952640533447,0.027659952640533447,True,388,388
inhibitory_vs_excitatory,65,activation,0.07357826828956604,0.071785569190979,0.0017926990985870361,0.0017926990985870361,True,388,388
inhibitory_vs_excitatory,66,input_history_kernel,0.046243783086538315,0.02817104384303093,0.018072739243507385,0.018072739243507385,True,388,388
inhibitory_vs_excitatory,66,firing_rate_history_kernel,0.04642700031399727,0.06739751994609833,-0.02097051963210106,0.02097051963210106,True,388,388
inhibitory_vs_excitatory,66,activation,0.08621127158403397,0.07848381251096725,0.007727459073066711,0.007727459073066711,True,388,388
inhibitory_vs_excitatory,67,input_history_kernel,0.03708840534090996,0.04427593946456909,-0.007187534123659134,0.007187534123659134,True,388,388
inhibitory_vs_excitatory,67,firing_rate_history_kernel,0.06190402805805206,0.052906766533851624,0.00899726152420044,0.00899726152420044,True,388,388
inhibitory_vs_excitatory,67,activation,0.06935348361730576,0.07417946308851242,-0.004825979471206665,0.004825979471206665,True,388,388
inhibitory_vs_excitatory,68,input_history_kernel,0.05678237974643707,0.04053524136543274,0.016247138381004333,0.016247138381004333,True,388,388
inhibitory_vs_excitatory,68,firing_rate_history_kernel,0.043518438935279846,0.045636244118213654,-0.0021178051829338074,0.0021178051829338074,True,388,388
inhibitory_vs_excitatory,68,activation,0.06586448103189468,0.10354270786046982,-0.037678226828575134,0.037678226828575134,True,388,388
inhibitory_vs_excitatory,69,input_history_kernel,0.03263671696186066,0.05670423060655594,-0.024067513644695282,0.024067513644695282,True,388,388
inhibitory_vs_excitatory,69,firing_rate_history_kernel,0.06251706182956696,0.04320795461535454,0.019309107214212418,0.019309107214212418,True,388,388
