model,epoch,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std
GFR-RNN,1,233.90861921310426,4.355940317974537,31.34634222984314,1.9250307415849675
GFR-RNN,2,154.75714075565338,11.692424045251125,22.523262536525728,1.663897655726004
GFR-RNN,3,115.38652926683426,9.378332375194232,17.231957268714904,1.601850213514887
GFR-RNN,4,90.76740672588349,6.8916183558001665,14.105961221456528,1.1292946067224694
GFR-RNN,5,77.25059484243393,5.49712427381301,12.315366315841676,1.0779719879392755
GFR-RNN,6,67.77134529948235,5.674671072688232,11.05712737441063,0.985136253058881
GFR-RNN,7,61.72029937505722,6.1818060493712315,9.641680663824081,1.0046857435199326
GFR-RNN,8,56.65859659910202,6.557902086409718,9.11740821301937,0.9123871978075949
GFR-RNN,9,52.52506908178329,6.499969949880561,8.478339931368827,0.9003730771318862
GFR-RNN,10,49.269650501012805,6.308189662478884,8.010373923182488,0.952566276519266
GFR-RNN,11,46.12382892370224,6.353800965186445,8.129047083854676,1.0840438241623267
GFR-RNN,12,43.28527031540871,5.841640179650001,7.275982168316841,1.0920841411772422
GFR-RNN,13,40.45730427205562,5.653821893373165,7.02056094110012,0.8521091669861757
GFR-RNN,14,38.37688454389572,5.663182001553568,6.3614855915307995,0.7540631096414508
GFR-RNN,15,35.807115089893344,5.441034986005808,6.006236003339291,0.9315048113856806
GFR-RNN,16,33.44836569428444,4.465671094973432,5.715996375679969,0.654068897056584
GFR-RNN,17,31.806388705968857,4.248413246946998,5.818878477811813,1.3334252055630789
GFR-RNN,18,29.799031376838684,3.5383783396428177,5.0413309127092365,0.38216229095735643
GFR-RNN,19,29.142331337928773,3.0507282826377597,4.887451140582561,0.37955676664813526
GFR-RNN,20,27.457489922642708,2.1585603397934254,4.579584215581417,0.4180702089226653
GFR-RNN,21,26.360940156877042,2.3905483870045896,4.484350408613682,0.5582991553756879
GFR-RNN,22,25.16571981459856,2.398595005937742,4.2859445556998255,0.4099569966539653
GFR-RNN,23,24.410582710802554,2.1345872345208865,4.144394721090793,0.22779467276605952
GFR-RNN,24,23.5435590416193,1.976882358726892,4.2320135802030565,0.618702129099481
GFR-RNN,25,23.30614933371544,2.082804346151948,4.0793128833174706,0.3914650637573275
GFR-RNN,26,22.417493595182897,1.5859280134932956,4.161578802019358,0.6677078807544106
